# One slow shallow curve drawn by hand on a Wacom tablet, taken through WPF's stylus
# stack. Paired with wintab-digitizer-stroke.csv, drawn by the same hand at the same
# speed minutes apart, for comparing what the two input paths resolve.
# Display scale 2.25x. Mean turn angle 4.75 deg, path 1682px, mean segment 1.44px.
# Pen stroke recorded from a live session, in desktop pixels.
# Source: WpfStylusSession
# Captured: 2026-09-12 08:14:41, 1170 points
desktopX,desktopY,pressure
3246.3421124912256,2851.389172032838,284
3248.217169713431,2851.2793053987243,284
3249.623462630085,2850.9497054963836,284
3251.49851985229,2850.510238959929,284
3253.3735770744956,2850.1806390575885,284
3255.248634296701,2849.9609057893613,285
3256.8893093661304,2849.6313058870205,285
3258.7643665883356,2849.191839350566,285
3260.17065950499,2848.752372814112,285
3262.0457167271948,2848.5326395458846,285
3263.9207739494004,2848.203039643544,285
3265.7958311716056,2847.873439741203,285
3267.436506241035,2847.433973204749,286
3269.3115634632404,2847.2142399365216,286
3270.7178563798943,2846.774773400067,286
3272.827295754875,2846.4451734977265,287
3274.7023529770804,2846.005706961272,287
3276.34302804651,2845.6761070589314,287
3277.9837031159395,2845.2366405224766,287
3279.8587603381447,2844.7971739860222,287
3281.73381756035,2844.577440717795,288
3283.3744926297795,2844.1379741813407,288
3285.249549851985,2843.5886410107732,288
3287.1246070741904,2843.259041108432,288
3288.9996642963956,2842.8195745719777,288
3290.4059572130495,2842.160374767296,288
3292.2810144352547,2841.8307748649554,288
3294.1560716574604,2841.391308328501,288
3296.2655110324413,2840.841975157933,288
3297.906186101871,2840.402508621479,288
3299.781243324076,2839.9630420850244,288
3301.4219183935056,2839.4137089144565,288
3303.296975615711,2838.8643757438886,289
3305.172032837916,2838.205175939207,289
3307.0470900601213,2837.8755760368663,289
3308.9221472823265,2837.3262428662983,289
3310.7972045045317,2836.886776329844,289
3312.672261726737,2836.337443159276,289
3314.5473189489426,2835.8979766228217,290
3316.4223761711473,2835.348643452254,290
3318.0630512405774,2834.9091769157994,290
3319.9381084627826,2834.3598437452315,290
3321.813165684988,2834.0302438428907,290
3323.6882229071934,2833.5907773064364,290
3325.328897976623,2833.0414441358685,290
3327.203955198828,2832.7118442335277,291
3328.610248115482,2832.382244331187,291
3330.4853053376874,2831.9427777947326,292
3332.125980407117,2831.5033112582782,292
3333.532273323771,2831.1737113559375,292
3335.407330545976,2830.734244819483,293
3337.0480056154056,2830.294778283029,293
3338.4542985320595,2830.0750450148016,293
3340.3293557542647,2829.745445112461,294
3341.9700308236943,2829.41584521012,294
3343.376323740348,2828.9763786736653,294
3345.2513809625534,2828.7566454054386,294
3346.892056031983,2828.536912137211,294
3348.532731101413,2828.0974456007566,294
3350.1734061708426,2827.6579790643023,295
3351.814081240272,2827.5481124301887,295
3353.4547563097017,2827.218512527848,295
3355.0954313791317,2826.888912625507,296
3356.7361064485613,2826.449446089053,296
3358.142399365215,2826.339579454939,296
3359.7830744346447,2826.0099795525985,296
3361.4237495040743,2825.6803796502577,297
